归因方式,cpsid,包体id,渠道,设备归因日期,设备激活数,账号注册数,角色创建数,f1,f3,f7,f15,f30,f60,f90,f180,累计付费金额,c1,c3,c7,c15,c30,c60,c90,c180,累计付费人数
TD,2130202,213,yc,2022/7/8,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130158,213,yc,2022/7/8,3,3,2,188,1502,1502,1502,1502,1502,1502,1502,1502,1,1,1,1,1,1,1,1,1
TD,2130156,213,yc,2022/7/8,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130016,213,yc,2022/7/8,4,3,9,0,0,34,34,34,34,34,34,34,0,0,1,1,1,1,1,1,1
TD,2130011,213,yc,2022/7/8,1,1,3,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
TD,2120054,212,yc,2022/7/8,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120049,212,yc,2022/7/8,2,2,3,2144,8304,11818,11818,11818,11818,11818,11818,11818,1,1,1,1,1,1,1,1,1
TD,2120047,212,yc,2022/7/8,2,2,3,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2,2,2
TD,2120044,212,yc,2022/7/8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2120042,212,yc,2022/7/8,3,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120007,212,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120005,212,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2111000,211,yc,2022/7/8,16,12,18,2541,3095,5725,5725,5725,5725,5725,5725,5725,6,6,6,6,6,6,6,6,6
TD,2110337,211,yc,2022/7/8,12,8,8,48,48,48,48,48,48,48,48,48,3,3,3,3,3,3,3,3,3
TD,2110336,211,yc,2022/7/8,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110333,211,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110331,211,yc,2022/7/8,8,5,6,109,229,229,229,229,229,229,229,229,1,1,1,1,1,1,1,1,1
TD,2110321,211,yc,2022/7/8,9,9,13,260,260,260,260,260,260,260,260,260,6,6,6,6,6,6,6,6,6
TD,2110314,211,yc,2022/7/8,2,2,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110312,211,yc,2022/7/8,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110311,211,yc,2022/7/8,2,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110305,211,yc,2022/7/8,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103202,210,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103197,210,yc,2022/7/8,12,7,7,129,129,129,129,129,129,129,129,129,2,2,2,2,2,2,2,2,2
TD,2103193,210,yc,2022/7/8,2,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2103191,210,yc,2022/7/8,2,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2103170,210,yc,2022/7/8,18,15,17,316,322,322,322,322,322,322,322,322,1,1,1,1,1,1,1,1,1
TD,2103169,210,yc,2022/7/8,12,12,14,43,44,233,233,233,233,233,233,233,3,3,4,4,4,4,4,4,4
TD,2103139,210,yc,2022/7/8,20,19,20,72,72,302,302,302,302,302,302,302,4,4,5,5,5,5,5,5,5
TD,2103094,210,yc,2022/7/8,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2103046,210,yc,2022/7/8,36,25,31,60,60,73,73,73,73,73,73,73,6,6,9,9,9,9,9,9,9
TD,2103028,210,yc,2022/7/8,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103024,210,yc,2022/7/8,20,15,15,413,504,505,505,505,505,505,505,505,5,5,6,6,6,6,6,6,6
TD,2102666,210,yc,2022/7/8,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102654,210,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102091,210,yc,2022/7/8,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2102088,210,yc,2022/7/8,1,1,4,0,0,0,0,2,2,2,2,2,0,0,0,0,1,1,1,1,1
TD,2102085,210,yc,2022/7/8,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102084,210,yc,2022/7/8,11,6,7,0,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1
TD,2101997,210,yc,2022/7/8,1,1,3,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2101992,210,yc,2022/7/8,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101989,210,yc,2022/7/8,3,3,5,203,252,674,674,674,674,674,674,674,2,2,2,2,2,2,2,2,2
TD,2101988,210,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101980,210,yc,2022/7/8,15,11,12,19,19,20,20,20,20,20,20,20,4,4,4,4,4,4,4,4,4
TD,2101976,210,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101975,210,yc,2022/7/8,8,7,11,32,32,32,32,32,32,32,32,32,3,3,3,3,3,3,3,3,3
TD,2101974,210,yc,2022/7/8,1,1,2,6,6,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1
TD,2101970,210,yc,2022/7/8,3,3,4,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2101969,210,yc,2022/7/8,1,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101949,210,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101929,210,yc,2022/7/8,2,1,2,13,13,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1
TD,2101926,210,yc,2022/7/8,1,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101924,210,yc,2022/7/8,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101920,210,yc,2022/7/8,2,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101919,210,yc,2022/7/8,2,1,1,200,200,200,200,200,200,200,200,200,1,1,1,1,1,1,1,1,1
TD,2101918,210,yc,2022/7/8,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101914,210,yc,2022/7/8,4,4,4,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2,2,2
TD,2101913,210,yc,2022/7/8,3,2,2,30,30,30,30,30,30,30,30,30,1,1,1,1,1,1,1,1,1
TD,2101887,210,yc,2022/7/8,3,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101883,210,yc,2022/7/8,14,9,13,5746,8116,16569,16569,16569,16569,16569,16569,16569,3,3,4,4,4,4,4,4,4
TD,2101882,210,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101881,210,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101747,210,yc,2022/7/8,5,4,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101745,210,yc,2022/7/8,1,1,1,1,1,69,69,69,69,69,69,69,1,1,1,1,1,1,1,1,1
TD,2101744,210,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101741,210,yc,2022/7/8,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101674,210,yc,2022/7/8,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101672,210,yc,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,11020001,1102,icn,2022/7/8,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,9010004,901,icn,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,9010003,901,icn,2022/7/9,4,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,9010001,901,icn,2022/7/9,24,19,17,405,669,1105,1105,1105,1105,1105,1105,1105,6,6,6,6,6,6,6,6,6
TD,8740032,874,icn,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,8740031,874,icn,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,61279049,6127,yc,2022/7/9,8,8,8,7,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2
TD,61259047,6125,yc,2022/7/9,8,8,9,48,48,48,48,48,48,48,48,48,2,2,2,2,2,2,2,2,2
TD,61249045,6124,yc,2022/7/9,17,13,21,14,14,14,16,16,16,16,16,16,3,3,3,3,3,3,3,3,3
ORIG,6124,6124,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,61239043,6123,yc,2022/7/9,15,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ORIG,6123,6123,yc,2022/7/9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,61169021,6116,yc,2022/7/9,52,44,48,369,504,768,768,768,768,768,768,768,31,32,32,32,32,32,32,32,32
ORIG,6116,6116,yc,2022/7/9,3,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6115,6115,yc,2022/7/9,142,110,107,2,106,106,106,106,106,106,106,106,2,3,3,3,3,3,3,3,3
ORIG,6113,6113,yc,2022/7/9,9,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6112,6112,yc,2022/7/9,2,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,6111,6111,yc,2022/7/9,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6091,6091,yc,2022/7/9,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6090,6090,yc,2022/7/9,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6080,6080,yc,2022/7/9,2,2,2,30,30,30,30,30,30,30,30,30,1,1,1,1,1,1,1,1,1
ORIG,6078,6078,yc,2022/7/9,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6077,6077,yc,2022/7/9,4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6076,6076,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6075,6075,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6073,6073,yc,2022/7/9,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6071,6071,yc,2022/7/9,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6049,6049,yc,2022/7/9,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6048,6048,yc,2022/7/9,5,4,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6047,6047,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6046,6046,yc,2022/7/9,4,4,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6042,6042,yc,2022/7/9,13,11,19,0,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1
ORIG,6007,6007,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6006,6006,yc,2022/7/9,7,7,7,0,5,5,5,5,5,5,5,5,0,1,1,1,1,1,1,1,1
ORIG,6004,6004,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6003,6003,yc,2022/7/9,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6002,6002,yc,2022/7/9,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5999,5999,yc,2022/7/9,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5998,5998,yc,2022/7/9,6,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5997,5997,yc,2022/7/9,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5996,5996,yc,2022/7/9,20,15,14,126,194,194,194,194,194,194,194,194,2,2,2,2,2,2,2,2,2
ORIG,5989,5989,yc,2022/7/9,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5987,5987,yc,2022/7/9,6,5,7,7,8,8,8,8,8,8,8,8,2,3,3,3,3,3,3,3,3
ORIG,5983,5983,yc,2022/7/9,8,7,10,712,1240,5723,5723,5723,5723,5723,5723,5723,2,2,3,3,3,3,3,3,3
ORIG,5981,5981,yc,2022/7/9,29,21,24,12,176,176,176,176,176,176,176,176,2,3,3,3,3,3,3,3,3
ORIG,5945,5945,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5856,5856,yc,2022/7/9,89,114,116,782,783,785,785,785,785,785,785,785,15,16,16,16,16,16,16,16,16
ORIG,5808,5808,yc,2022/7/9,3,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,5799,5799,yc,2022/7/9,3,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5784,5784,yc,2022/7/9,13,11,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ORIG,5758,5758,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5752,5752,yc,2022/7/9,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5700,5700,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5590,5590,yc,2022/7/9,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5528,5528,yc,2022/7/9,2,2,2,28,28,28,28,28,28,28,28,28,2,2,2,2,2,2,2,2,2
ORIG,5518,5518,yc,2022/7/9,21,18,12,0,1,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1
ORIG,5512,5512,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5510,5510,yc,2022/7/9,20,26,5,584,712,1500,1500,1500,1500,1500,1500,1500,1,1,1,1,1,1,1,1,1
ORIG,5505,5505,yc,2022/7/9,2,4,3,2,8,8,8,8,8,8,8,8,2,3,3,3,3,3,3,3,3
ORIG,5501,5501,yc,2022/7/9,3,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5491,5491,yc,2022/7/9,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5489,5489,yc,2022/7/9,20,14,23,31,61,61,61,61,61,61,61,61,2,2,2,2,2,2,2,2,2
ORIG,5488,5488,yc,2022/7/9,16,7,17,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2
ORIG,5486,5486,yc,2022/7/9,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5485,5485,yc,2022/7/9,119,392,715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ORIG,5228,5228,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5192,5192,yc,2022/7/9,1,5,10,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5114,5114,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5075,5075,yc,2022/7/9,49,38,36,582,582,582,582,582,582,582,582,582,8,8,8,8,8,8,8,8,8
ORIG,5068,5068,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4951,4951,yc,2022/7/9,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4948,4948,yc,2022/7/9,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4947,4947,yc,2022/7/9,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4941,4941,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4940,4940,yc,2022/7/9,41,13,11,122,216,252,252,252,252,252,252,252,3,3,3,3,3,3,3,3,3
ORIG,4914,4914,yc,2022/7/9,4,3,5,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1
ORIG,4913,4913,yc,2022/7/9,61,20,25,12,12,18,18,18,18,18,18,18,2,2,3,3,3,3,3,3,3
TD,2570012,257,icn,2022/7/9,1,1,1,0,0,6,6,6,6,6,6,6,0,0,1,1,1,1,1,1,1
TD,2570001,257,icn,2022/7/9,2,1,2,104,116,146,146,146,146,146,146,146,1,1,1,1,1,1,1,1,1
TD,2160509,216,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160507,216,yc,2022/7/9,10,7,11,6,12,12,12,12,12,12,12,12,1,2,2,2,2,2,2,2,2
TD,2160506,216,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160504,216,yc,2022/7/9,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160306,216,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160301,216,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160217,216,yc,2022/7/9,3,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2160215,216,yc,2022/7/9,3,3,9,196,202,292,1731,3237,4005,4005,4005,4005,1,2,2,2,2,2,2,2,2
TD,2160214,216,yc,2022/7/9,2,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160213,216,yc,2022/7/9,5,4,4,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2160212,216,yc,2022/7/9,7,7,10,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2,2,2
TD,2160210,216,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160209,216,yc,2022/7/9,5,4,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160208,216,yc,2022/7/9,2,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2160207,216,yc,2022/7/9,2,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160203,216,yc,2022/7/9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2160116,216,yc,2022/7/9,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160115,216,yc,2022/7/9,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160113,216,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160013,216,yc,2022/7/9,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130499,213,yc,2022/7/9,1,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130480,213,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130479,213,yc,2022/7/9,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130470,213,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130465,213,yc,2022/7/9,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1
TD,2130464,213,yc,2022/7/9,4,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130463,213,yc,2022/7/9,5,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130462,213,yc,2022/7/9,3,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130347,213,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130346,213,yc,2022/7/9,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130345,213,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130344,213,yc,2022/7/9,8,8,13,0,0,0,0,0,31,31,31,31,0,0,0,0,0,1,1,1,1
TD,2130343,213,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130339,213,yc,2022/7/9,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130338,213,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130335,213,yc,2022/7/9,2,2,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130333,213,yc,2022/7/9,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2130324,213,yc,2022/7/9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2130316,213,yc,2022/7/9,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130314,213,yc,2022/7/9,2,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130308,213,yc,2022/7/9,6,6,12,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130304,213,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130303,213,yc,2022/7/9,3,2,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130301,213,yc,2022/7/9,2,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130284,213,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130218,213,yc,2022/7/9,21,18,20,182,182,182,182,182,182,182,182,182,5,5,5,5,5,5,5,5,5
TD,2130158,213,yc,2022/7/9,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130019,213,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130017,213,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130016,213,yc,2022/7/9,6,4,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120056,212,yc,2022/7/9,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120049,212,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120047,212,yc,2022/7/9,3,3,3,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2120044,212,yc,2022/7/9,7,4,4,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2120042,212,yc,2022/7/9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2120008,212,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2111000,211,yc,2022/7/9,9,7,9,12,13,13,13,13,13,13,13,13,2,3,3,3,3,3,3,3,3
TD,2110344,211,yc,2022/7/9,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2110342,211,yc,2022/7/9,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110338,211,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110337,211,yc,2022/7/9,6,4,4,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2110335,211,yc,2022/7/9,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110334,211,yc,2022/7/9,2,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2110331,211,yc,2022/7/9,7,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2110327,211,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110325,211,yc,2022/7/9,3,3,10,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110324,211,yc,2022/7/9,8,6,6,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2,2,2
TD,2110323,211,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110321,211,yc,2022/7/9,11,7,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110312,211,yc,2022/7/9,1,1,1,68,74,200,200,200,200,200,200,200,1,1,1,1,1,1,1,1,1
TD,2110308,211,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110303,211,yc,2022/7/9,1,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110008,211,yc,2022/7/9,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110005,211,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110001,211,yc,2022/7/9,1,2,6,0,0,0,396,760,858,858,858,858,0,0,0,1,1,1,1,1,1
TD,2103204,210,yc,2022/7/9,2,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2103200,210,yc,2022/7/9,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103197,210,yc,2022/7/9,15,12,16,43,171,171,171,171,171,171,171,171,4,6,6,6,6,6,6,6,6
TD,2103193,210,yc,2022/7/9,3,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
